1
793.1508,261.9008,63.6985,106.1985
787.5674,258.8174,72.8652,115.3652
786.8608,260.6109,68.2783,110.7783
793.5626,260.8126,63.8747,106.3747
792.5132,255.7632,71.9737,114.4737
792.2686,256.0185,74.4629,116.9629
794.7516,255.0016,72.4967,114.9967
794.6725,251.4225,77.6549,120.1549
793.3239,252.0739,75.3521,117.8521
799.4360,250.1860,74.1279,116.6279
797.1534,249.9034,69.6931,112.1931
797.3215,248.0716,72.3569,114.8569
799.9750,251.2250,64.0500,106.5500
808.5438,254.7938,53.9123,96.4123
804.0965,246.3465,59.8070,102.3070
264.0000,745.5000,68.0000,153.0000
248.0000,745.5000,68.0000,153.0000
240.0000,745.5000,68.0000,153.0000
231.0000,788.5000,68.0000,153.0000
239.0000,744.5000,68.0000,153.0000
808.0965,216.3465,59.8070,102.3070
804.2770,213.5270,59.4460,101.9460
816.4169,208.1669,61.1662,103.6662
809.7986,199.5486,76.4028,118.9028
812.6048,192.8548,82.7904,125.2904
807.2737,186.0237,89.4527,131.9527
810.5508,188.3008,81.8983,124.3983
808.3908,181.6408,90.2183,132.7183
815.6687,176.9187,88.6626,131.1626
817.9376,184.6876,90.1249,132.6249
825.0740,184.8240,88.8521,131.3521
831.1509,189.4009,87.6982,130.1982
829.1859,186.9359,91.6281,134.1281
820.6656,189.4156,86.6688,129.1688
821.9077,189.1577,84.1847,126.6847
842.7874,184.5374,82.4252,124.9252
834.3214,179.0714,87.3573,129.8573
829.0217,186.7717,79.9565,122.4565
832.4501,166.2000,89.0999,131.5999
818.8922,153.1422,100.2156,142.7156
824.5071,142.2571,95.9859,138.4859
834.6409,137.8909,97.7181,140.2181
828.5533,144.8033,94.8933,137.3934
836.4967,170.7467,72.0066,114.5066
852.0715,130.8215,89.8570,132.3570
877.7155,110.4654,104.5691,147.0691
866.7712,167.0212,66.4577,108.9577
885.3144,178.5644,52.3712,94.8712
101.0000,933.5000,68.0000,153.0000
960.3375,85.5876,60.3249,102.8249
852.3033,133.0533,91.3934,133.8934
858.0524,165.8024,70.8951,113.3951
852.0895,173.3395,68.8210,111.3210
841.9833,136.7333,94.0333,136.5333
846.9688,132.2188,94.0625,136.5625
843.2322,137.4821,86.5357,129.0357
833.7925,140.5425,88.4151,130.9151
846.9688,125.7188,98.0625,140.5625
835.9087,123.1587,101.1826,143.6826
830.6791,131.9291,96.6418,139.1418
832.5384,122.2884,103.9232,146.4232
842.3516,105.6015,113.2969,155.7969
839.0709,100.3208,116.8583,159.3583
845.3788,92.1288,120.2424,162.7424
842.5500,85.3000,118.8999,161.3999
838.9188,87.6688,114.1623,156.6623
835.0618,95.3117,110.8765,153.3765
841.3684,94.6184,107.2632,149.7632
840.2257,96.4757,108.5486,151.0486
828.9083,97.1583,113.1833,155.6833
832.6735,96.9235,111.6531,154.1531
829.0284,100.7784,110.9432,153.4432
837.1831,99.4331,111.6338,154.1338
827.8293,102.5793,110.3413,152.8413
826.6887,100.4387,114.6226,157.1226
828.6438,99.8938,114.7125,157.2124
832.6879,97.9379,115.6241,158.1241
833.4263,100.6764,112.1473,154.6473
833.1445,100.8945,111.7110,154.2110
836.1566,93.4066,113.6869,156.1869
841.1904,98.4404,110.6192,153.1192
837.0983,95.8483,110.8033,153.3033
840.3239,98.0739,108.3522,150.8522
844.4877,88.2377,115.0247,157.5247
846.4667,95.7167,109.0666,151.5666
854.5842,85.3342,111.8316,154.3315
857.6299,85.3800,112.7401,155.2401
858.3820,84.1320,116.2359,158.7359
859.4528,91.2028,112.0945,154.5945
849.2402,94.9902,110.5196,153.0196
851.8358,87.0858,113.3284,155.8284
846.3728,91.1228,112.2544,154.7544
