1
317.0012,205.5030,104.9975,106.9940
313.2058,257.7076,96.5883,98.5848
306.0663,226.0681,102.8674,104.8639
297.3607,105.3625,96.2786,98.2751
304.1459,270.6476,95.7082,97.7047
305.8985,274.4003,97.2029,99.1994
270.9175,80.4193,89.1649,91.1614
272.1932,89.6950,86.6135,88.6100
251.0631,153.0648,121.8738,123.8703
280.9626,229.4644,96.0748,98.0713
284.2304,230.2321,94.5393,96.5358
272.0877,250.5895,103.8245,105.8210
276.2932,251.2950,101.4135,103.4100
275.4420,321.9437,89.1161,91.1126
188.0845,283.0880,75.8310,79.8240
320.5658,296.5675,45.8685,47.8650
258.3245,103.3262,55.3511,57.3476
255.5509,112.5526,66.8983,68.8948
315.3163,117.8180,87.3675,89.3640
266.1717,189.6734,69.6566,71.6531
250.5813,190.5831,77.8373,79.8338
342.6497,200.1515,72.7006,74.6971
372.6823,309.6841,59.6353,61.6318
325.0845,363.0880,75.8310,79.8240
286.0845,203.0880,75.8310,79.8240
291.0845,203.0880,75.8310,79.8240
297.0845,196.0880,75.8310,79.8240
210.6196,305.6214,50.7607,52.7572
211.2328,297.2345,49.5345,51.5309
201.6639,271.6656,70.6722,72.6687
207.2955,279.2972,57.4091,59.4056
360.4311,341.9328,66.1378,68.1343
195.1049,252.6066,71.7903,73.7868
347.6451,306.6468,76.7098,78.7063
360.1414,285.1431,68.7173,70.7138
346.5073,267.0090,87.9855,89.9819
376.5793,266.5811,64.8413,66.8378
282.0845,200.0880,75.8310,79.8240
89.0845,188.0880,75.8310,79.8240
281.0845,276.0880,75.8310,79.8240
282.0845,200.0880,75.8310,79.8240
320.5383,224.5401,53.9233,55.9198
133.0845,305.0880,75.8310,79.8240
282.0845,200.0880,75.8310,79.8240
282.0845,200.0880,75.8310,79.8240
282.0845,200.0880,75.8310,79.8240
313.1570,178.1588,54.6860,56.6825
282.0845,200.0880,75.8310,79.8240
282.0845,200.0880,75.8310,79.8240
189.0974,356.5991,62.8053,64.8018
184.3589,359.3607,61.2821,63.2786
350.9919,322.9937,69.0161,71.0126
330.5735,309.5753,87.8530,89.8495
330.8290,296.8308,80.3419,82.3384
175.4866,317.4884,84.0268,86.0233
185.0006,310.0024,91.9988,93.9953
361.3116,256.8133,86.3768,88.3733
178.8090,318.3108,86.3820,88.3785
194.9481,317.9498,93.1038,95.1003
331.1938,303.6955,85.6125,87.6090
200.9218,344.4235,69.1565,71.1530
212.4720,332.9738,86.0559,88.0524
218.9410,344.4427,70.1180,72.1145
427.3927,341.3944,60.2146,62.2111
250.2868,330.7886,95.4264,97.4229
257.5379,332.5396,94.9243,96.9208
248.0309,340.0327,81.9382,83.9347
249.6606,331.1623,91.6789,93.6754
441.2786,327.7804,88.4427,90.4392
246.5423,339.0440,82.9155,84.9120
236.7673,340.2690,85.4655,87.4620
245.8351,352.8369,74.3298,76.3263
222.3211,344.3229,83.3578,85.3543
248.6840,351.1858,68.6319,70.6284
246.8062,362.3079,51.3877,53.3842
240.9628,340.9646,82.0743,84.0708
233.4211,338.9229,74.1577,76.1542
228.2979,336.2996,82.4043,84.4008
250.6437,326.1455,95.7126,97.7091
252.6888,319.1906,96.6224,98.6189
242.5298,329.0315,87.9405,89.9370
249.6976,338.1993,79.6048,81.6013
247.1478,342.1496,75.7044,77.7009
249.3045,352.8063,63.3910,65.3875
357.0845,232.0880,75.8310,79.8240
357.0845,232.0880,75.8310,79.8240
237.6930,363.1948,67.6140,69.6105
238.0661,346.0678,79.8679,81.8644
224.8142,338.8160,83.3715,85.3680
209.2976,336.2994,84.4047,86.4012
201.4246,328.9263,91.1508,93.1473
182.0687,316.0705,96.8625,98.8590
176.6267,306.6285,97.7465,99.7430
169.3059,304.8076,97.3882,99.3847
165.4991,302.0009,93.0018,94.9983
166.3475,299.3492,93.3050,95.3015
161.0980,301.0997,92.8040,94.8005
457.8186,289.3204,92.3627,94.3592
167.3093,304.3111,96.3813,98.3778
163.4379,303.9397,99.1242,101.1207
163.1797,302.6814,99.6407,101.6372
168.9175,310.4193,98.1650,100.1615
167.7933,309.7950,98.4134,100.4099
169.7932,302.7950,100.4135,102.4100
192.6385,295.6403,102.7229,104.7194
199.7622,297.2639,106.4757,108.4722
185.4236,298.9254,99.1527,101.1492
225.3941,295.8959,102.2117,104.2082
197.8173,294.8190,100.3655,102.3620
220.0167,273.0185,108.9665,110.9630
214.8771,272.3789,109.2457,111.2422
209.8373,263.3390,100.3254,102.3219
197.8553,257.8571,98.2893,100.2858
214.3459,256.8476,97.3083,99.3048
218.0235,254.5253,97.9530,99.9495
216.6240,251.6258,99.7520,101.7485
216.8173,254.8190,100.3655,102.3620
218.2173,261.7191,100.5653,102.5618
222.7031,269.7048,104.5938,106.5903
225.1569,278.6586,108.6863,110.6828
226.7240,276.7257,107.5521,109.5486
220.0727,284.0744,111.8547,113.8512
223.1460,288.1477,110.7080,112.7045
208.8165,291.8182,102.3670,104.3635
205.0515,286.0532,98.8971,100.8936
207.9467,282.4484,102.1066,104.1031
199.2933,292.2950,99.4135,101.4100
200.9577,285.4595,103.0845,105.0810
200.2074,287.7092,103.5851,105.5816
193.0464,291.0482,97.9072,99.9037
189.5527,291.5544,91.8947,93.8912
180.2282,290.7299,95.5436,97.5401
182.5466,298.5484,94.9067,96.9032
177.4777,302.9794,96.0447,98.0412
179.0159,306.5177,94.9681,96.9646
187.3836,319.3854,93.2328,95.2293
192.6297,324.6314,95.7407,97.7372
197.8465,325.8483,94.3070,96.3035
205.4509,327.9526,94.0982,96.0947
218.1805,324.6823,95.6390,97.6355
228.9503,322.4521,95.0994,97.0959
248.5423,332.5440,92.9155,94.9120
250.1675,324.6693,95.6650,97.6615
257.5832,332.5849,92.8336,94.8301
260.5400,333.0418,93.9200,95.9165
261.6320,339.6338,90.7360,92.7325
251.1224,343.1241,87.7552,89.7517
245.0344,340.5362,85.9311,87.9276
256.6195,346.1212,84.7610,86.7575
270.5970,346.0988,85.8060,87.8025
262.6235,353.1253,74.7530,76.7495
251.6707,344.1725,78.6586,80.6551
252.0729,333.0746,88.8542,90.8507
250.6651,328.6668,88.6698,90.6663
250.1242,319.6259,92.7516,94.7481
253.9322,330.4339,89.1356,91.1321
254.6812,323.1830,92.6375,94.6340
257.0608,333.0625,91.8784,93.8749
257.5422,331.5440,90.9155,92.9120
245.2972,328.2990,88.4056,90.4021
247.7155,329.2173,92.5690,94.5655
257.6240,319.6258,99.7520,101.7485
255.0825,326.5843,96.8349,98.8314
267.3194,333.3212,95.3611,97.3576
273.3744,318.3761,100.2513,102.2478
266.8346,318.8364,98.3307,100.3272
265.4036,323.4053,96.1929,98.1894
265.7986,320.8003,97.4029,99.3994
270.9545,323.9562,97.0911,99.0876
259.8133,326.3150,94.3735,96.3699
249.6131,343.6149,75.7738,77.7703
213.5496,345.0514,71.9008,73.8973
231.7645,352.7663,51.4709,53.4674
346.0845,247.0880,75.8310,79.8240
239.5298,329.0315,77.9405,79.9370
256.2017,306.7035,74.5966,76.5931
254.3318,305.3336,77.3363,79.3328
216.7647,283.7664,101.4706,103.4671
222.3414,284.3431,105.3173,107.3138
235.0707,279.0724,92.8587,94.8552
253.3188,296.8206,101.3623,103.3588
248.8835,308.8853,91.2329,93.2294
270.7598,312.7616,103.4804,105.4769
266.7741,312.2758,96.4518,98.4483
266.8036,313.3054,98.3928,100.3893
270.0422,325.5440,102.9155,104.9120
276.4610,330.9628,101.0780,103.0745
266.4862,346.9879,87.0276,89.0241
357.0845,276.0880,75.8310,79.8240
357.0845,232.0880,75.8310,79.8240
208.0452,361.0470,58.9095,60.9060
213.0686,356.0703,75.8628,77.8593
206.7936,349.7953,84.4128,86.4093
204.4200,342.9218,88.1599,90.1564
