1
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
337.0000,561.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
315.0000,561.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
552.2606,335.0106,44.4788,35.9788
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
336.0000,299.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
347.0000,292.5000,30.0000,13.0000
347.0000,292.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
336.0000,283.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
358.0000,561.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
336.0000,365.5000,30.0000,13.0000
336.0000,365.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
375.0000,561.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
345.0000,233.5000,30.0000,13.0000
